DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.24,                                      Doña Carmen National High School - Maglatab National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.25,                                      Doña Carmen National High School - San Vicente National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.26,                                      Doña Carmen National High School - Sta Juana National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.27,                                      Doña Carmen National High School - Tagbina National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.28,                                      Felisberto Verrano National High School - Tigao National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.29,                                      Hinatuan National High School - Dugmanon Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.30,                                      Marihatag National High School - Antipolo National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.31,                                      Tagasaka National High School - Bigaan National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.32,                                      Unidad National High School - Cagwait National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.33,                                      Anibongan National High School,180,Region XIII,367,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.34,                                      Anibongan National High School - LNCHS Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.35,                                      Burgos National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.36,                                      Cantilan National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.37,                                      Palasao Integrated School (Cantilan National High School - Palasao National High School Annex),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.38,                                      F.H. Irizari Memorial National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.39,                                      Nurcia Integrated Secondary School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.40,                                      Gamut National High School (Barobo),180,Region XIII,192,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.41,                                      Gamut National High School (Tago),180,Region XIII,459,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.42,                                      Parang National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.43,                                      Panikian National High School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.44,                                      Portlamon National High School,180,Region XIII,147,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.45,                                      San Miguel National Comprehensive High School,180,Region XIII,620,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.46,                                      San Miguel National Comprehesive High School - Bolhoon National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.47,                                      San Miguel National Comprehensive High School -  Sagbayan National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.48,                                      San Miguel National Comprehensive High School -  San Miguel National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.49,                                      St. Christine National High School,180,Region XIII,392,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.50,                                      Sto. Niño National High School,180,Region XIII,342,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.51,                                      Solomon P. Lozada National High School,180,Region XIII,249,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.52,                                      Bingcongan IS (Tagasaka National High School - Bingcongan National High School Annex),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.53,                                      Tagasaka National High School - Loyola National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.54,                                      F.H. Irizari Memorial National High School - Pakwan National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.55,                                      Madrid National High School - Union National High School Annex ,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.56,                                      Marihatag National Agricultural High School - Cagbabatang National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.57,                                      Marihatag National Agricultural High School  - Mararag National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.58,                                      San Miguel National Comprehensive High School - Mahayag National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.59,                                      Badong Integrated School (Gamut National High School - (Tago) Badong National High School),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.60,                                      Purisima National High School - Sumo-sumo National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.c.61,                                      Matho Integrated School,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.d,                                Division/District Offices (Proper),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.05.e,                                In-service Training (INSET),180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06,                            Division of Butuan City,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.a,                                Elementary Education,180,Region XIII,27321,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b,                                Secondary Education,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.01,                                      Agusan National High School,180,Region XIII,5471,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.02,                                      Agusan Pequeño National High School,180,Region XIII,630,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.03,                                      Amparo National High School,180,Region XIII,327,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.04,                                      Banza National High School,180,Region XIII,429,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.05,                                      Bilay National High School,180,Region XIII,176,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.06,                                      Butuan City National Comprehensive High School,180,Region XIII,326,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.07,                                      Butuan City School of Arts and Trades,180,Region XIII,866,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.08,                                      Libertad National High School,180,Region XIII,974,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.09,                                      Los Angeles National High School,180,Region XIII,463,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.10,                                      Lumbocan National High School,180,Region XIII,351,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.11,                                      Maguinda National High School,180,Region XIII,257,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.12,                                      San Vicente National High School,180,Region XIII,487,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.13,                                      Sumile National High School,180,Region XIII,89,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.14,                                      Taligaman National High School,180,Region XIII,786,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.15,                                      Tungao National High School,180,Region XIII,659,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.16,                                      Los Angeles National High School - Anticala National High School Annex,180,Region XIII,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.16.b.06.b.17,                                      Tungao National High School - Florida National High School Annex,180,Region XIII,,,,
