psgc_brgy,hearing,visual,speech,orthopedic,multiple_ disabilities,mental,other,no_ household_member_is_disabled
25006005,0,1,0,3,4,1,0,100
25006006,3,2,0,4,2,0,0,168
25006007,3,3,0,4,4,0,1,199
25006008,1,4,1,5,4,1,3,176
25006009,1,0,0,1,0,0,0,82
25006010,0,2,2,6,5,3,6,404
25006011,1,0,0,1,1,0,0,81
25006012,0,1,0,1,1,0,2,153
25006013,2,2,0,0,1,0,2,27
25006014,0,1,1,3,1,0,0,81
25006015,1,1,0,0,1,0,0,47
25006016,0,0,0,1,2,0,1,53
25006017,0,0,0,1,0,0,0,125
25006018,4,0,0,1,2,0,0,68
25006019,0,1,0,0,1,0,0,67
25007002,2,5,2,8,7,2,7,213
25007003,1,1,0,1,1,0,2,56
25007009,1,3,0,3,9,1,3,271
25007010,2,6,1,0,5,0,6,293
25007011,0,3,0,0,2,1,0,91
25007012,0,6,2,1,4,0,3,117
25007013,3,5,1,7,10,3,6,290
25007015,0,1,0,2,3,1,1,99
25007016,0,2,1,4,6,2,6,161
25007018,0,0,0,0,0,0,0,13
25007019,1,5,1,2,2,1,1,58
25007020,1,2,3,0,5,4,8,126
25007021,7,6,3,6,6,1,5,253
25007022,2,3,0,3,6,1,8,129
25007023,1,1,2,0,0,1,0,103
25008001,0,0,0,0,0,0,0,23
25008003,0,0,0,0,1,1,0,86
25008004,0,1,0,2,2,0,1,132
25008007,0,0,1,1,1,1,1,174
25008008,0,0,1,1,2,0,0,68
25008011,0,0,0,1,1,0,0,278
25008012,0,1,2,0,4,2,0,141
25008013,0,0,0,1,1,0,0,66
25008014,1,2,0,0,1,0,1,107
25008015,0,4,1,0,5,1,0,53
25008016,1,0,0,1,0,0,0,118
25008017,0,1,1,1,1,4,2,121
25008018,1,0,2,2,2,3,0,152
25008019,0,0,0,0,0,0,0,67
25008020,0,0,0,1,0,0,0,66
25008021,0,2,0,0,1,2,2,91
25008022,0,2,1,0,2,0,0,75
25008023,0,0,0,1,0,0,0,94
25009001,1,0,0,3,2,1,0,223
25009002,0,1,0,0,0,0,0,125
25009003,0,0,0,0,13,3,4,216
25009004,0,0,0,0,6,0,10,51
25009005,1,1,0,1,1,0,1,149
25009006,1,1,2,2,4,1,2,216
25009007,0,0,0,0,0,0,0,297
25009008,0,0,0,0,1,0,0,147
25009009,5,4,2,2,4,0,1,198
25009010,0,0,0,0,1,0,3,72
25009011,0,0,0,0,0,1,1,69
25009012,3,0,1,1,1,0,0,86
25009014,0,0,0,0,1,0,0,178
25009015,0,0,0,0,0,2,0,251
25009016,1,0,1,0,0,0,1,115
25009017,2,3,1,0,7,2,1,429
25009018,0,0,1,0,0,1,0,216
25009019,2,1,0,1,1,2,0,157
25009020,0,1,2,0,7,0,2,221
25009021,0,0,0,0,0,0,0,60
25009022,2,0,2,0,1,1,1,181
25009023,0,0,1,0,1,0,3,128
25009024,1,0,0,0,1,0,1,154
25009025,0,0,1,0,2,0,0,195
25009026,1,0,0,0,0,0,0,74
25009027,2,0,0,0,0,0,0,140
25009028,0,0,1,0,3,1,0,282
25009029,1,0,0,0,1,2,0,180
25009030,1,2,3,1,5,1,1,409
25009031,1,0,0,0,0,0,0,179
25010001,6,4,0,2,3,2,2,170
25010002,0,1,0,0,0,0,3,41
25010003,1,1,0,0,0,0,2,27
25010004,0,3,0,5,4,2,0,118
25010005,1,0,0,3,3,1,2,153
25010006,1,1,0,2,1,0,1,64
25010007,5,5,1,2,5,0,6,84
25010008,0,5,2,4,0,0,1,106
25010009,0,2,0,2,1,1,0,173
25010010,1,1,1,2,0,0,0,25
25010011,1,2,0,1,1,1,0,94
25010012,0,0,0,0,1,0,0,69
25010013,2,2,2,4,2,0,1,253
25010014,2,1,5,7,4,1,0,416
25010015,7,4,0,3,4,0,1,288
25010016,0,1,2,4,0,1,0,199
25010017,2,2,1,9,4,0,0,94
25010018,7,2,1,14,5,4,1,213
25010019,1,1,1,8,2,4,2,285
25010020,0,0,1,2,3,1,3,160
25010021,3,2,0,0,1,0,5,46
25010022,0,0,2,1,0,0,2,125
25010023,1,1,0,7,1,2,0,104
25010024,1,3,1,2,3,5,1,194
25010025,4,7,1,0,2,1,1,75
25010026,3,2,0,2,4,0,0,93
25010027,0,0,0,0,0,1,1,123
25010028,5,7,1,2,0,3,0,115
25010029,1,1,0,1,1,1,0,37
25010030,0,2,1,3,1,0,0,43
25011001,1,3,0,1,8,1,5,189
25011002,1,0,1,10,4,1,1,191
25011003,1,6,3,10,3,4,0,380
25011004,5,1,0,2,2,1,0,170
25011005,3,0,2,0,0,1,0,120
25011006,1,0,0,5,2,1,0,273
25011007,2,2,0,9,2,1,2,288
25011008,3,8,2,4,4,0,0,294
25011009,1,3,0,2,0,0,0,231
25011010,4,13,1,10,5,1,6,416
25011011,1,1,0,1,3,1,0,128
25011012,1,0,0,0,0,0,0,146
25012002,1,6,2,0,2,0,2,321
25012003,0,6,0,3,2,1,16,156
25012004,8,11,1,1,0,0,0,194
25012005,9,4,2,3,8,1,2,100
25012006,2,2,1,0,0,1,3,108
25012008,0,1,0,0,0,0,1,143
25012009,1,5,0,0,3,4,2,88
25012010,5,3,1,6,0,0,8,179
25012011,4,6,0,0,1,1,2,93
25012012,1,5,2,4,2,0,6,257
25012013,0,0,0,1,0,0,0,110
25012014,1,1,1,2,2,0,0,106
25012015,12,17,1,3,3,1,11,213
25012016,1,1,0,1,0,0,1,57
25012017,1,1,0,0,1,0,0,46
25012018,0,1,0,1,1,0,1,51
25013001,3,8,2,6,4,4,6,282
25013002,1,0,1,1,4,0,2,139
25013003,1,4,1,2,3,2,4,139
25013004,1,1,0,1,1,1,0,253
25013005,1,1,0,3,1,0,2,179
25013006,0,0,0,1,0,0,0,164
25013007,1,2,0,2,4,1,1,120
25013008,3,5,1,4,6,1,6,270
25013009,0,0,0,2,5,1,0,30
25013010,1,1,0,0,0,0,1,18
25013011,2,3,1,5,6,1,2,169
25013012,2,4,3,16,2,5,1,234
25013013,2,3,3,7,9,4,1,282
25013014,0,0,0,0,0,0,0,168
25013015,0,0,0,1,1,1,4,62
25013017,1,0,0,4,1,0,2,110
25013018,1,5,1,4,10,3,3,261
25013019,0,0,3,5,5,1,1,78
25013020,1,4,0,6,6,1,0,343
25013021,0,1,1,1,1,0,0,173
25013022,2,3,0,3,3,3,7,157
25013023,0,0,0,2,0,0,0,84
25014001,2,2,0,2,1,3,2,285
25014002,4,6,0,4,7,2,5,440
25014003,1,2,0,1,3,0,6,108
25014004,4,5,2,5,9,1,22,262
25014005,1,3,1,2,3,0,1,78
25014006,2,1,3,4,1,2,1,117
25014007,0,0,0,0,0,0,1,170
25014008,2,1,0,1,3,1,3,130
25014009,5,3,2,6,7,4,40,263
25015001,0,1,2,1,0,0,0,252
25015002,1,1,3,2,4,1,7,122
25015003,0,0,0,0,1,0,1,72
25015004,0,0,0,0,1,1,1,77
25015005,7,5,1,1,1,5,5,410
25015006,1,0,1,0,1,1,0,169
25701001,0,0,0,2,0,0,2,190
25701002,4,2,1,1,4,0,8,145
25701003,0,2,1,0,1,0,2,146
25701004,0,1,0,0,0,0,1,138
25701005,0,0,2,2,2,1,8,212
25701006,1,2,2,3,6,2,7,237
25701007,1,1,1,1,0,0,1,131
25701008,2,1,2,2,2,0,3,183
25701009,0,1,0,2,2,0,3,165
25701010,0,0,0,0,1,1,0,48
25701011,0,0,1,2,0,2,1,122
25701012,1,4,2,1,9,1,2,333
25701013,1,0,0,1,2,1,0,117
25701014,2,3,0,2,3,1,4,151
25701015,0,3,3,0,4,2,0,162
25701016,1,0,0,1,1,0,0,165
25701017,0,0,3,1,0,0,4,301
25701018,0,7,0,7,7,1,0,119
25701019,1,1,1,0,0,1,0,89
25701020,1,1,0,2,0,1,1,159
25701021,2,5,0,0,10,1,0,84
25701022,0,2,1,1,1,2,3,155
25701023,3,10,2,2,10,2,1,112
25701024,1,0,0,0,2,2,0,155
25701025,1,3,2,1,3,1,0,138
25702001,0,3,1,1,1,0,0,125
25702002,1,0,2,0,1,1,1,570
25702003,3,2,1,4,3,0,1,112
25702004,1,0,0,3,1,1,3,118
25702005,0,1,1,1,2,1,0,140
25702006,0,2,1,3,0,1,1,65
25702007,3,1,2,0,1,1,4,356
25702008,0,0,2,1,1,1,1,306
25702009,0,0,0,0,2,0,0,158
25702010,0,1,0,1,0,1,0,386
25702011,3,1,5,2,3,1,0,306
25702012,0,1,0,1,0,0,1,75
25702013,0,0,0,0,1,0,0,127
25702014,0,1,0,3,0,1,0,23
25702015,0,0,0,0,0,0,0,114
25702016,0,0,0,1,0,0,0,114
25702017,1,1,2,0,2,0,1,119
25703001,3,7,0,0,0,1,2,318
25703002,1,2,2,7,1,5,0,199
25703003,1,14,0,3,1,3,8,296
25703004,3,2,2,0,0,2,3,189
25703005,1,4,1,6,3,4,1,158
25703006,3,28,4,4,2,2,17,314
25703007,5,3,1,5,1,0,7,177
25703008,1,10,0,3,0,0,12,267
25703009,1,18,1,2,2,0,0,278
25703010,1,1,0,0,0,0,0,101
25703011,4,7,0,4,1,0,5,88
25703012,3,25,2,7,0,1,3,217
25703013,6,9,2,4,4,3,10,269
25703014,1,6,0,1,1,0,3,228
25703015,1,46,2,0,3,2,5,180
25703016,5,4,2,2,2,2,7,208
25703017,0,8,2,8,3,2,0,275
25703018,4,3,2,5,0,2,2,378
25703019,1,2,1,0,1,1,1,346
25703020,0,1,1,3,3,3,1,194
25703021,0,3,2,3,4,1,1,162
25703022,2,8,0,0,1,0,1,137
25703023,2,3,2,7,7,2,0,188
25703024,1,2,0,3,1,4,1,103
25703025,6,3,1,5,3,3,3,264
25703026,0,4,0,0,0,0,10,109
25703027,0,5,1,0,1,2,0,207
25703028,3,3,0,15,5,2,0,277
25703029,1,8,0,0,0,0,7,109
25703030,2,4,0,6,0,0,0,197
25703031,1,12,0,3,2,1,4,112
25703032,0,0,0,1,0,0,1,71
25703033,2,0,0,0,0,0,0,55
25704001,0,0,0,5,1,3,0,61
25704003,5,2,2,12,2,0,1,126
25704004,0,5,0,6,1,3,0,72
25704005,0,4,1,5,2,2,4,134
25704006,4,2,5,7,2,0,2,132
25704007,3,6,1,3,2,4,1,87
25704008,3,2,2,7,2,0,2,104
25704009,0,1,0,1,0,0,0,143
25704010,7,18,3,7,7,2,1,270
25704011,5,3,0,6,1,1,0,66
25704012,0,2,0,3,2,0,0,56
25704013,1,4,5,6,2,0,0,110
25704014,1,0,1,0,0,0,1,77
25704015,0,0,0,0,0,1,2,127
25704016,1,3,0,1,0,1,1,74
25704017,0,1,3,1,2,1,1,66
25704019,0,3,1,0,0,1,2,114
25704021,0,0,0,0,0,0,0,29
25704023,1,2,0,1,2,0,0,134
25704024,1,2,1,1,3,1,3,123
25704025,2,1,0,3,1,0,2,77
25704026,3,4,1,4,2,2,0,193
25704027,0,1,0,0,1,0,0,128
25704028,0,1,0,1,0,0,0,110
25704029,0,1,2,8,1,1,0,108
25704030,2,0,1,0,2,1,0,87
25704032,3,5,4,3,2,1,0,83
25704034,0,0,0,0,0,0,0,22
25704036,1,2,0,1,1,0,0,89
25704037,1,0,0,0,0,0,0,31
25704038,3,3,2,3,2,0,0,82
25704039,2,1,1,3,0,0,2,54
25705001,1,1,0,1,2,1,1,234
25705002,0,2,2,3,6,3,0,421
25705003,2,0,0,0,1,1,0,449
25705004,0,0,0,2,0,2,2,495
25705005,1,1,2,0,3,0,2,245
25705006,0,0,1,2,0,0,0,223
25705007,2,2,3,3,1,1,0,176
25705008,2,1,0,0,0,0,2,166
25705009,0,2,0,2,3,0,0,130
25706001,2,10,0,6,3,4,5,286
25706002,0,1,1,3,0,0,6,200
25706003,0,0,0,1,0,0,0,360
25706004,0,4,1,5,1,2,0,49
25706005,0,0,0,1,0,0,1,28
25706006,0,3,2,3,2,1,3,229
25706007,0,1,0,0,0,0,0,39
25706008,0,0,2,0,0,0,0,29
25706009,0,0,0,0,0,0,0,41
25706010,1,2,0,2,2,1,1,462
25706011,5,9,3,5,2,5,6,630
25706012,0,0,0,0,0,0,0,90
25706013,1,0,2,0,0,1,1,143
25706014,0,0,0,3,0,1,0,356
25706015,0,0,0,0,0,0,0,147
25706016,0,0,1,0,0,0,0,247
12801001,2,7,1,7,3,2,2,347
12802001,0,0,0,2,1,2,0,100
12802002,0,1,1,3,1,1,1,252
12802003,1,3,3,5,0,0,2,185
12802004,2,2,0,1,0,2,3,98
12802005,1,0,0,1,1,4,1,122
12802006,0,3,0,2,1,1,0,126
12802007,0,0,4,2,0,2,1,94
12802008,0,2,1,2,1,0,2,198
12802009,1,1,2,0,2,1,1,123
12802011,6,5,1,0,0,0,1,151
12802012,1,6,1,0,2,1,2,133
12802013,3,5,1,3,2,0,2,154
12802014,4,2,0,0,1,1,0,81
12802015,1,0,1,1,2,0,2,144
12802016,0,0,1,2,1,1,2,101
12802017,1,0,1,3,0,0,0,63
12802018,2,3,0,0,1,0,1,206
12802019,0,0,0,1,1,0,0,72
12802020,1,2,1,0,1,2,1,197
12802021,2,2,1,0,3,2,3,163
12802022,3,1,0,1,0,1,0,75
12802024,2,2,0,0,0,0,0,73
12802025,1,2,0,1,0,0,0,35
12802027,1,3,0,0,1,0,1,124
12802028,2,1,0,1,0,2,0,96
12802030,3,0,0,1,0,0,1,32
12802031,1,0,1,2,1,1,0,22
12802033,0,0,0,0,0,1,0,83
12802034,2,1,0,5,0,0,0,119
12802036,2,1,0,1,0,0,0,89
12802037,0,1,0,0,3,0,1,51
12802039,0,0,0,0,0,0,0,77
12802040,0,0,0,0,0,0,0,55
12802041,0,0,0,3,0,2,0,77
12802042,0,2,4,0,0,0,0,113
12802044,0,2,0,0,0,0,1,22
12802045,0,0,0,0,0,0,0,29
12802046,1,2,1,1,1,0,1,98
12802047,1,0,0,0,1,0,1,86
12802048,3,1,0,0,0,0,2,73
12802050,0,1,0,1,2,0,0,107
12802051,4,3,0,0,2,0,0,107
12802052,4,2,0,1,0,2,3,84
12803001,3,3,1,0,4,1,2,128
12803002,0,0,1,0,4,1,1,76
12803003,1,2,1,2,4,2,0,140
12803004,1,2,0,0,1,0,3,226
12803005,2,0,0,0,0,0,0,36
12803006,0,2,1,0,3,2,2,110
12803007,3,7,2,0,1,3,2,181
12803008,1,0,0,0,0,1,1,52
12803009,1,5,0,1,1,1,1,197
12803011,0,4,2,3,1,1,3,150
12803012,1,0,1,2,1,1,3,126
12803013,1,0,2,0,1,0,1,110
12803016,1,3,0,2,2,1,0,140
12803017,1,0,1,0,1,0,1,171
12803018,1,3,0,1,2,3,3,203
12803020,3,1,1,1,1,2,0,79
12803021,3,5,0,1,2,2,0,151
12803022,0,7,1,0,0,1,0,155
12803023,0,2,0,1,1,1,0,168
12803025,0,0,3,0,2,1,2,101
12803026,6,6,3,2,0,2,2,249
12803027,6,1,1,3,4,0,7,161
12803028,4,3,4,1,3,1,5,226
12803029,2,4,2,1,1,2,5,182
12803030,3,5,1,0,0,0,3,205
12803031,2,1,0,0,1,0,3,81
12803032,1,3,0,0,1,0,2,76
12803034,0,1,0,0,0,1,5,221
12803035,1,1,1,0,0,1,4,135
12803036,3,1,2,0,3,1,5,211
12803037,0,1,0,1,0,0,1,128
12804001,3,1,0,5,1,1,0,212
12804002,0,0,0,2,4,0,1,63
12804003,3,2,1,1,5,3,1,51
12804004,1,3,0,4,4,2,12,206
12804005,1,1,1,2,0,3,0,59
12804006,0,3,4,8,4,2,0,119
12804007,1,6,3,1,2,0,3,82
12804008,0,0,1,4,6,1,2,88
12804009,2,3,0,7,3,0,3,78
12804010,0,0,0,3,0,0,1,56
12804011,1,3,0,0,3,2,1,121
12804012,3,4,1,15,8,4,4,167
12804013,0,2,0,4,0,0,0,70
12804014,0,1,0,3,3,0,5,53
12804015,0,2,1,2,0,1,7,66
12805001,8,2,1,0,1,3,5,104
12805002,4,10,5,15,4,11,4,447
12805003,5,5,1,4,4,4,2,256
12805004,1,9,1,9,5,0,0,159
12805005,0,5,0,1,2,0,0,104
12805006,3,2,4,2,0,1,5,139
12805007,2,2,0,0,0,0,6,54
12805009,0,3,2,2,2,0,0,44
12805010,3,7,4,3,0,9,5,323
12805011,1,1,3,0,0,0,1,71
12805012,1,3,1,1,0,0,0,66
12805013,4,6,2,6,3,3,6,235
12805014,3,1,2,2,2,1,1,84
12805015,1,3,1,5,0,0,2,104
12805016,1,2,3,1,2,4,0,90
12805017,2,1,1,2,5,1,3,92
12805018,1,4,1,2,2,4,6,85
12805019,4,31,1,2,1,2,2,186
12805020,2,6,0,1,1,0,4,201
12805021,2,1,2,0,5,5,1,212
12805022,6,6,1,3,5,2,1,93
12805023,0,7,0,1,3,0,0,68
12805024,1,2,2,0,1,1,0,25
12805025,0,0,2,1,0,1,4,168
12805026,5,15,0,6,2,4,4,240
12805027,0,8,0,2,2,0,2,75
12805028,1,3,2,3,3,4,1,199
12805029,2,5,0,1,1,3,2,155
12805030,2,1,1,2,1,3,0,47
12805031,1,4,2,3,0,4,4,209
12805032,0,4,0,0,2,1,2,69
12805033,5,15,0,0,0,2,4,140
12805034,1,9,1,4,4,1,1,181
12805035,5,6,2,5,3,5,3,150
12805036,6,13,1,2,4,3,0,257
12805037,1,13,0,3,0,1,1,165
12805038,1,1,1,5,2,1,4,121
12805039,1,0,0,0,2,1,0,40
12805040,2,11,0,6,12,1,0,144
12805041,2,7,3,3,2,1,1,149
12805042,0,0,0,0,0,2,0,118
12805043,3,10,0,1,2,4,6,181
12805044,7,29,6,20,17,2,2,332
12806001,3,3,0,5,3,0,3,203
12806002,1,1,2,1,0,2,0,112
12806005,0,1,0,0,0,0,0,133
12806006,0,2,1,1,0,0,0,127
12806007,1,4,0,1,0,1,1,119
12806008,5,3,0,1,1,2,0,90
12806009,1,4,2,0,1,0,1,120
12806010,3,2,0,1,1,2,1,118
12806011,2,5,0,3,3,0,3,139
12806013,0,2,0,0,0,1,2,89
12806014,2,3,0,3,0,0,0,74
12807001,2,1,0,1,2,0,2,25
12807003,7,12,3,2,0,2,3,133
12807004,4,4,1,2,1,2,3,88
12808001,0,0,0,0,0,0,0,32
12808002,0,0,0,0,0,0,1,18
12808003,1,0,0,2,0,1,1,36
12808004,2,3,0,0,0,0,0,48
12808005,1,1,0,2,0,0,1,21
12808006,0,2,0,3,1,0,5,110
12808007,0,2,2,3,2,1,3,17
12808008,0,2,2,0,0,0,0,38
12808009,0,0,0,0,0,0,1,28
12808010,2,0,0,2,0,1,0,88
12808011,0,1,0,2,0,0,3,72
12808013,0,2,1,0,0,0,5,41
12808014,1,1,0,1,1,1,0,39
12808015,3,4,2,5,1,1,4,72
12808016,0,1,1,1,2,0,0,93
12808017,2,0,0,0,1,0,4,61
12808018,0,0,0,1,0,0,0,52
12808019,0,2,0,0,0,0,0,52
12808020,0,0,0,2,0,1,2,22
12808021,0,0,0,0,1,1,1,38
12808022,0,3,0,0,0,0,3,82
12808023,0,1,0,0,1,0,3,29
12808024,1,0,0,1,0,0,1,125
12809001,0,1,0,0,4,0,8,76
12809002,2,5,2,0,4,2,13,122
12809003,0,4,0,3,4,4,9,98
12809004,2,9,0,1,2,3,4,155
12809005,0,3,0,1,1,2,10,189
12809006,3,2,1,8,2,2,12,257
12809007,0,4,0,2,1,0,6,53
12809009,3,4,2,4,1,1,3,171
12809010,1,2,1,0,5,1,3,134
12809011,0,1,2,0,1,1,2,80
12809012,4,7,4,1,0,1,6,161
12809013,1,0,2,2,5,2,10,149
12809014,3,0,0,3,1,0,6,78
12809015,0,2,0,1,0,1,4,108
12809016,0,9,1,6,3,2,13,210
12809017,0,4,1,1,2,0,5,79
12809018,0,2,2,2,0,1,7,139
12809019,1,0,1,0,1,1,4,99
12809020,7,8,2,3,4,6,33,266
12809021,0,3,1,0,3,1,1,104
12809022,5,7,1,5,6,2,5,128
12809023,0,2,2,1,1,0,9,130
12809024,0,2,2,3,1,2,7,104
12809025,1,4,3,2,5,0,6,241
12809026,0,9,1,1,3,1,10,104
12809027,3,3,4,4,5,0,10,136
12809028,2,11,1,3,8,2,19,247
12809029,2,7,0,4,0,1,5,182
12809030,2,3,1,7,1,4,17,169
12809031,0,3,0,3,8,0,7,122
12809032,1,2,1,0,0,1,2,96
12810001,6,3,3,13,5,2,7,268
12811001,0,1,0,1,1,1,1,93
12811002,1,0,0,1,0,0,0,153
12811003,0,1,0,3,0,0,1,110
12811004,1,0,0,0,1,0,0,192
12811005,0,0,0,0,0,1,0,112
12811006,0,0,0,2,0,1,1,133
12811008,1,1,0,2,0,1,0,62
12811009,0,0,3,2,0,1,1,135
12811011,0,0,0,1,0,0,0,149
12811012,0,1,0,0,0,1,0,128
12811013,0,0,1,0,0,0,0,99
12811014,0,2,1,1,0,1,1,86
12811015,0,1,1,1,0,0,0,162
12811016,1,1,0,4,0,0,0,145
12811017,1,1,1,0,0,2,1,173
12811018,1,0,0,1,0,1,0,93
12811019,0,3,0,0,0,0,0,163
12811020,0,2,0,1,0,0,1,141
12811021,1,1,0,3,0,0,1,82
12811022,1,0,0,2,1,1,2,145
12812001,0,0,0,0,0,0,0,61
12812002,0,0,0,0,0,0,0,24
12812003,2,1,2,0,0,0,0,64
12812004,2,1,0,1,1,1,2,104
12812005,0,1,1,2,1,0,0,127
12812006,0,2,1,5,1,2,2,260
12812007,0,3,1,2,4,1,1,143
12812008,0,0,2,0,0,0,0,63
12812009,3,4,2,4,1,0,2,115
12812010,3,1,1,1,0,4,6,192
12812011,0,1,1,3,0,0,0,87
12812012,0,0,1,0,1,2,1,89
12812013,0,0,2,3,3,0,0,141
12812014,0,0,0,0,0,0,0,30
12812015,1,0,0,2,0,1,1,82
12812016,0,1,0,1,1,0,4,64
12812017,1,0,0,1,0,0,1,55
12812019,0,2,0,1,0,1,1,47
12812020,1,3,0,1,0,0,6,64
12812021,1,0,0,0,0,0,3,69
12812022,2,1,0,8,2,0,2,161
12812023,1,0,2,1,0,0,1,75
12812024,1,2,1,0,0,1,0,122
12812026,1,2,1,0,0,2,6,148
12812027,4,2,1,1,1,1,2,125
12812028,2,3,1,0,0,1,0,136
12812029,1,3,0,2,0,0,2,188
12812030,0,2,1,0,1,1,5,167
12812031,0,2,1,1,2,1,3,82
12812032,1,0,0,0,1,0,1,66
12812033,0,2,0,3,0,0,6,113
12812034,1,0,0,2,1,1,0,59
12812035,0,0,1,1,0,0,0,91
12812036,2,2,0,0,1,2,5,80
12812037,0,0,0,0,0,0,7,95
12812038,0,4,1,1,4,1,2,141
12812039,0,1,0,0,0,1,1,82
12812040,1,0,1,0,0,0,0,36
12812041,0,1,0,1,2,0,4,88
12812042,0,1,0,0,0,1,0,79
12812043,0,0,1,0,0,0,1,31
12812044,0,1,0,1,0,2,3,55
12812045,0,1,0,1,0,0,0,56
12812046,3,1,1,0,0,1,1,73
12812047,1,5,1,1,0,0,1,93
12812048,2,1,0,0,2,0,0,82
12812049,2,0,2,0,1,1,0,66
12812050,0,0,2,2,1,0,1,110
12812053,0,0,1,1,0,0,1,51
12812054,0,0,0,0,0,3,6,30
12812055,0,0,0,1,0,2,6,51
12812056,0,0,0,0,0,0,3,60
12812057,0,1,0,1,0,0,0,65
12812058,0,1,1,0,0,0,1,53
12812059,2,1,0,1,0,0,0,51
12812060,0,1,1,1,0,0,0,33
12812061,1,3,0,0,0,0,0,50
12812062,3,2,0,3,4,3,3,210
12812063,0,3,0,1,0,1,3,59
12812064,0,0,0,0,0,0,0,37
12812065,0,1,1,0,3,2,0,110
12812066,0,1,0,0,1,0,3,36
12812067,0,1,1,1,0,0,0,49
12812068,0,1,0,1,0,0,0,62
12812069,0,0,0,0,0,1,1,29
12812070,0,0,0,1,0,0,0,18
12812071,0,0,1,1,0,0,1,33
12812072,0,0,1,0,0,1,2,55
12812073,0,1,0,0,0,0,0,33
12812074,1,5,2,3,2,2,2,78
12812075,0,0,0,1,0,0,2,45
12812076,1,0,0,1,0,0,6,86
12812077,0,0,0,0,0,0,1,50
12812078,0,2,0,0,0,0,0,37
12812079,0,5,0,1,0,0,3,83
12812080,0,0,0,0,0,0,9,31
12812081,4,4,3,1,1,2,2,123
12812082,1,0,0,0,0,0,0,47
12812083,0,3,2,3,0,0,2,130
12812084,0,0,0,0,1,3,2,103
12813001,2,7,3,1,6,3,6,314
12813003,0,2,2,2,3,1,11,171
12813004,0,2,0,0,0,0,0,261
12813005,3,2,0,4,4,3,5,299
12813006,0,2,0,3,1,1,0,381
12813007,0,0,2,0,1,1,3,215
12813008,1,0,0,0,3,1,4,212
12813009,5,9,3,1,5,3,6,330
12813010,1,4,3,0,1,3,6,187
12813011,0,1,3,1,1,1,0,200
12813012,3,3,5,3,5,5,0,303
12813013,0,0,1,0,0,3,1,309
12813014,1,0,0,0,0,1,0,83
12814001,2,2,0,0,2,0,3,100
12814002,2,2,2,1,1,2,0,56
12814003,0,2,1,0,3,0,1,88
12814004,1,1,2,1,1,1,1,101
12814005,4,4,0,3,2,0,0,154
12814006,3,3,2,0,2,0,0,121
12814007,1,1,0,1,0,0,3,101
12814008,2,3,1,1,1,1,4,124
12814009,4,3,2,5,2,3,2,304
12814010,3,4,0,3,4,0,0,102
12814011,2,3,1,5,2,2,4,148
12815001,3,6,0,4,0,5,0,115
12815003,0,3,1,2,2,3,1,121
12815004,0,0,2,6,0,3,4,240
12815005,0,1,2,5,1,3,0,123
12815006,0,0,2,4,0,1,3,118
12815007,0,0,0,1,0,0,0,124
12815008,0,0,1,5,0,1,1,128
12815010,0,11,7,7,4,3,4,216
12815011,3,6,1,5,1,1,2,168
12815012,2,8,4,13,6,4,1,298
12815013,0,6,5,8,1,3,0,305
12815014,0,0,0,2,1,0,0,118
12815015,0,2,2,3,6,0,0,202
12815016,0,5,2,6,3,1,2,185
12815017,0,7,2,2,0,1,5,93
12815018,0,0,1,1,1,1,2,124
12816001,0,2,0,0,0,3,6,105
12816002,0,0,0,0,2,0,2,69
12816003,0,1,0,1,0,0,1,25
12816004,1,3,4,3,1,3,5,344
12816005,0,1,0,0,0,0,1,66
12816006,0,1,0,0,1,0,1,61
12816007,1,1,0,1,1,1,0,55
12816008,0,2,0,1,0,1,5,85
12816009,2,1,1,1,1,0,1,122
12816010,3,1,0,1,0,2,3,152
12816011,4,7,3,4,4,5,13,461
12816012,0,1,0,0,0,4,11,134
12816013,0,0,0,0,0,0,0,44
12816014,0,2,0,5,1,0,2,118
12816015,0,1,0,1,0,0,0,15
12816016,0,0,1,0,0,0,1,25
12816017,1,1,0,3,0,1,0,92
12816018,0,2,1,2,3,0,1,184
12816019,0,1,0,0,0,1,4,77
12816020,3,3,3,2,3,1,9,151
12816021,1,1,0,0,3,0,0,46
12816022,0,0,1,1,0,0,0,33
12816025,0,1,0,0,1,0,5,63
12816028,1,4,1,3,1,2,16,198
12816029,0,1,2,0,0,0,0,71
12816030,0,0,0,0,2,0,2,106
12816031,1,1,1,1,0,0,0,94
12816032,4,3,1,0,2,0,17,225
12816033,3,3,2,2,1,0,14,224
12816034,0,2,0,0,0,1,0,116
12816035,0,0,0,2,2,0,1,49
12817001,0,0,0,0,1,0,1,48
12817002,1,12,0,1,1,0,2,97
12817003,1,0,0,0,0,0,3,54
12817004,1,3,1,1,3,1,2,181
12817005,4,5,1,0,3,0,3,107
12817006,0,5,0,0,1,2,0,40
12817007,0,0,1,0,3,0,2,67
12817008,1,3,0,1,2,0,1,62
12817009,2,22,2,11,5,4,7,292
12817010,2,6,0,4,6,0,0,67
12817011,0,0,1,1,0,2,1,89
12817012,1,0,2,3,4,0,6,157
12817014,6,5,1,0,6,1,7,239
12817015,0,3,1,3,0,0,5,151
12817016,0,0,0,1,0,0,1,53
12817017,0,1,0,1,1,0,0,67
12817018,0,0,1,0,1,0,2,122
12817019,1,0,0,2,0,0,1,247
12817020,0,0,2,2,1,1,2,115
